id,name
0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies
7E5taE9LniGvMzEHpiOupV,The Jimmy Castor Bunch
1VKy7hIBFmlBnfKPgPkuLH,The Cuff Links
6DbJi8AcN5ANdtvJcwBSw8,Ringo Starr
6z7wrwE2QW7Keb9ozoF0rg,The Babys
60df5JBRRPcnSpsIMxxwQm,Otis Redding
4WL6MC4jDW7w7K9hfc4MVS,Clyde McPhatter
360IAlyVv4PCEVjgyMZrxK,Miguel
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino
74oJ4qxwOZvX6oSsu1DGnw,Cream
12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band
1sFbpu494RLEGW1JYTSamq,Joe Perkins
3gMaNLQm7D9MornNILzdSl,Lionel Richie
4vw8nqsMRW93XuZpXOcOHD,J. Frank Wilson & The Cavaliers
6To7KuC86pBGCtkRUiq80O,Brother Beyond
2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project
6nzxy2wXs6tLgzEtqOkEi2,Monica
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran
6PyZY3e7wgYgRdegqvqhSo,Dee Clark
0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys
3bIAUCN08OjlkGrqRjJDji,Playa
4MPkNgar5uTd8Sqvrr7par,Clay Walker
7soT8uvtvONms0QsqptkWB,Sonny James & Eligibles
6uJZLuhxKK0kNUcoGNIy9k,Barbara George
5XOhQGJMrw4oXDqloMsk76,Polly Browne
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes
5mtKpqeeaFavW15yIX4h5e,Slave
2kLF5OqO9KpxWZl9bPy8hj,Jimmy Douglas
2XZXvrqedRMiKv6UWjAT4B,Jimmy Clanton
1Zq8pfBl4ejCMrWdeAdphc,Eddie Murphy
0VbbUuoemrlu5KoUW0p9fT,Buster Brown
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line
4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money
4ydeJG48hqnTKKop5GYLDF,The Routers
0MponVSpW81oLvJZ53vYZH,The Marvelettes
5JO0fCMUiEJtUQjyOXyaCl,Musique
2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe
6I3M904Y9IwgDjrQ9pANiB,Kenny G
1fQ46lgoUCz8FVXdTVNk0a,Hurricane Chris
3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins
5pKCCKE2ajJHZ9KAiaK11H,Rihanna
6oMuImdp5ZcFhWP0ESe6mG,Migos
51RYnAHfrE4xnMomva5kFq,Mouth & MacNeal
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen
0FrpdcVlJQqibaz5HfBUrL,Rick James
0PcIlEZa7rreM7729ot05g,Stephanie Mills
3EY5DxGdy7x4GelivOjS2Q,Connie Francis
6vuD08WKtmp1yc7kQx1rBm,The Main Ingredient
4Pmlf0hZYXcoDSuaNrw23E,Little Steven
6jdYtcR0w0GozvhEWHEQjO,Little Steven & The Disciples Of Soul
3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz
2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band
2mDUt0bSAdmgG3WQMhLJz9,Peter Brown
5ksRONqssB7BR161NTtJAm,Ace of Base
2FHGHF93kp2cFmJQijoVoq,Tané Cain
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi
0du5cEVh5yTK9QJze8zA0C,Bruno Mars
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator"
3vMracm7RS0LAwtY5591yP,Dayton
4hJTgr1adnhIkhmD9jLzd6,Bobby Rydell
64wglyu5BoOzwMXYjtAbfS,Chuck Jackson
20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera
7lffJlv0nRl0sIsHDmo0SB,Clarence Carter
5xLSa7l4IV1gsQfhAMvl0U,B.B. King
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
5N6GwJzOcOY5kv8p0NjhYL,Neil Sedaka
17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck
6uGKydhYXrVOEXM6QbVzyH,Amber
0vMxqur0IddTaZXgaPU3V7,Thunderpuss
3UmBeGyNwr4iDWi1vTxWi8,Gerry & The Pacemakers
5bgfj5zUoWpyeVatGDjn6H,K CAMP
0ThrQemMA2B8xxusTUl8IM,Kandi
27XI002zivG9xuzrZ9dIb1,Millie Jackson
0gxyHStUsqpMadRV0Di1Qt,Rick Astley
2AM4ilv6UzW0uMRuqKtDgN,ZZ Top
6B10yUcmUVw4RPKe6j58E9,Heartland
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel
1iTrwmoisuv7HbdY5tTVUt,Ric Ocasek
5EehXjjMktLuJmbRsM7YfB,Disciples
3c8WoNjBfyLJhFObE6RHgs,Del Shannon
5CiGnKThu5ctn9pBxv7DGa,benny blanco
26VFTg2z8YR0cCuwLzESi2,Halsey
6LuN9FCkKOj5PcnpouEgny,Khalid
2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson
6ewMqjrF31lC8ywRsvm073,Nick Lachey
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson
5NtJpNZgRqBvRCq6OE08ZU,Positive K
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre
3q7HBObVc0L8jNeTe5Gofh,50 Cent
78YqeIji3mgAS2K1Maca6x,Dylan Scott
0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin
7ohlPA8dRBtCf92zaZCaaB,Crowded House
4d3yvTptO48nOYTPBcPFZC,Eve
7vCtweS8UVAXTyau2j0rDT,Josh Turner
2HcwFjNelS49kFbfvMxQYw,Robbie Williams
1xgFexIwrf2QjbU0buCNnp,The Breeders
1aX2dmV8XoHYCOQRxjPESG,The Human League
7xklw3WodFZiNNmQt3DIgp,Angels & Airwaves
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again
32LHRiof0sa4taYew9i3Fa,Dinah Washington
1cjZk1xXn3YCToNg3uJpA7,Mary Wells
6ZzOIAEw7joAghyA80c6D0,Billy Vaughn
7oPftvlwr6VrsViSDV7fJY,Green Day
3plJVWt88EqjvtuB4ZDRV3,Ben E. King
3xs0LEzcPXtgNfMNcHzLIP,Rockwell
7ypgj95aGInvJMJbMv78wB,Jade
6ktyNEnEukKzskQEiXgCFD,Craig Morgan
0kmwTkqKpMFSAeKyoUFDYj,Fiona
5fgVxnlwlHFhYE2QxuHcWe,Sailcat
6clbbhnIqpHnqxwtOWcilg,Little River Band
3goA3telNzozvRguXpfuVi,Fortune
1co4F2pPNH8JjTutZkmgSm,Ramones
73JEBdDEFeVaOLg3y0HhBD,Natalie Merchant
5fljMGfogbYnsdQBoPFKjW,Huelyn Duvall
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony
2d6JU9LvNhZR7AAtu4x2rS,Yvonne Elliman
4tpUmLEVLCGFr93o8hFFIB,Blondie
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert
4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim
0GByy3DcfbQwDvXGCWmzv9,Pretenders
1OzPxKCB5R3MLxvkdGN03X,Climax
4xtWjIlVuZwTCeqVAsgEXy,Insane Clown Posse
4pLxUMyDrijXynrUP59whJ,Shane Smith & the Saints
5nPz5R1FDPTMI3Dw4JnTGb,Exposé
070kGpqtESdDsLb3gdMIyx,Easton Corbin
70ZTdbPEcEugBNay4MvxfL,Bread
6x9QLdzo6eBZxJ1bHsDkjg,Sisqo
68tUWDLwgRP7Ch2Gj8vQ1k,Michael Stanley Band
3FUY2gzHeIiaesXtOAdB7A,Train
75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams
5gPEo032lzARtzuVqJIm9o,Bobby Goldsboro
6XJ5IHDtW2OkjtwVllkANt,Shaun Cassidy
6vytZ677lz4LzCrUDcDokM,Blu Cantrell
5NYv4D209IRCOhDFeBFM5p,Cheryl 'Pepsii' Riley
4WFTfNjxQYskBioYk39r9n,Billy Joe Royal
1Xfmvd48oOhEWkscWyEbh9,Lloyd
7H55rcKCfwqkyDFH9wpKM6,Christina Perri
6vWDO969PvNqNYHIOW5v0m,Beyoncé
3OQMM7N6Cb3KZf7Ut5ggV5,Bobby Russell
3TBR6hnNO9jfoiBrjypSW8,The Blackout Allstars
2h4ndKS2vRWeFLpq8ARu0D,Ray Barretto
4vOycwLXdkMMzpZW04VW5m,Tito Nieves
6SPpCqM8gOzrtICAxN5NuX,Tito Puente
30Mx3ZadPgGZTcs38FvYP8,Paquito D'Rivera
0xJExpmKrz0ZtdlDemVzPk,Dave Valentin
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr."
0oGOUVzYlcCWFLHgBrSblE,Bobby D'Ambrosio
5QjWgYDeKNP2iPHTdTttnG,Stacie Orrico
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield
5q4AzEtCoYJyXjMMoEkSU5,Bachman-Turner Overdrive
74eX4C98E4FCrAMl39qRsJ,Theory of a Deadman
2kreKea2n96dXjcyAU9j5N,The Pointer Sisters
0uq5PttqEjj3IH1bzwcrXF,Spice Girls
5HuSl4Q8gNb8p8Jc8K2Yyr,Latoya Jackson
2BVYdY4PyfCF9z4NrkhEB2,Sam & Dave
76RrKpsvOmSKG8CIjROdSG,MiMS
0iTkPxRldzi5lmS6qZ70JV,C.W. McCall
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris
5ziVRv2caoBDNG2fythJ2n,Burton Cummings
1qyAl8T6GTcaOViaI7fs1j,Son By Four
7AOI1S3Uy411dDhNTdSC0f,Lewis Martinee
7LCp4MN0SOIVWlssid9KyE,Mountain
05sIdEkXAYDbDDdv3T56Oj,The Chiffons
1Fj0R2t4HaJa3oUe8azB8R,Ty Herndon
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke
6k12mG3ZbhEkBCGlBC807F,Liz Damon's Orient Express
0OwaxYpG77PWKSLtj1QzG8,The Chambers Brothers
7AhItQoTbpGESmAxThgO7x,Steve Lawrence & Eydie Gorme
4BYxqVkZyFjtik7crYLg5Q,Chris Young
2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s
4EYRKWX3RvHihDHDr8TocR,The Mar-Keys
7m2WaGqLDhPRdhdw5MOxjX,Billy J. Kramer & The Dakotas
5CCf77sKGlTdfIiIDaVScj,Little Texas
5v8jlSmAQfrkTjAlpUfWtu,Perry Como
0le01dl1WllSHhjEXRl4in,Tamia
07XSN3sPlIlB2L2XNcTwJw,KISS
06KgaEpSluofkcChSo7TNr,The Smithereens
7GXXMm3DB1VswVcuGyInUd,Vanilla Ice
76agLI5oSCFbmZnBqKcBJd,Tyrone Davis
454VBUMshEg0sxzoWKTYbT,Another Bad Creation
6gkWznnJkdkwRPVcmnrays,Sister Sledge
6dQgkiJm1fRkcqKOvPzysr,Brownstone
2zVsfeSyFbCey7rq7PasHp,Cathy Dennis
1SAugjIcuwNPKS4urSB7A6,Joe Budden
0fiWOxhsBsQQvFDtxUQWo0,Brett Young
4SA20ppwlluQj8vOWyUc0F,Grayson Hugh
1L56apXminRPJqnqBN0vhe,Morris Day
3y24n3XhZ96wgwRXjvS17T,Coolio
2oX42qP5ineK3hrhBECLmj,Andy Grammer
5bDxAyJiTYBat1YnFJhvEK,Joe Walsh
0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls
20sxb77xiYeusSH8cVdatc,Meek Mill
5dcOK4stT4JDkP6Dqhbz5s,Sheena Easton
08DLZqQd6XDAVteF9nSEJ1,Paula Cole
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez
7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar
2Q4FnG5T6NTUcAAZwuMV5K,Del Amitri
64AyHnB0YQfCZFo5etz5vY,Eric Heatherly
2kuNswDC82PL9xRbfaZJaS,The Association
7qvsLYsYP0MHD7jkdv6DAG,Sara Evans
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers
3dE4AKlTQ3EW6yU6F9LuQT,Jerry Wallace
7peqq4aACFkBwIWGG0YRJ9,Monifah
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown
01Ppu7N8uYJI8SAONo2YZA,Melissa Etheridge
5SMVzTJyKFJ7TUb46DglcH,Parliament
34Bm9d5DAJjSnaI02BCjdA,The New Birth
26bcq2nyj5GB7uRr558iQg,Survivor
6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie
7qVAJPCHuOiMxlJ7h9xEAA,O.C. Smith
4NkLjsRsFnuPu9B4zqzBqq,Robbie Nevil
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival
6XItHNeKXecnFpkJHOn5JL,Syl Johnson
2eynOGnZLqDuEJwbRHlHN1,J.J. Fad
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay
4VMYDCV2IEDYJArk749S6m,Daddy Yankee
052NpRSiz4SQTsFnvwMP6t,The Fuzz
0qDtyCZRYrja9CoeHXV6FD,The Bachelors
738OS3zrCO782uDiUN9pet,Lee Ann Womack
7d8R11w4QG2ihJeTaZq37F,Donny & Marie Osmond
6BMhCQJYHxxKAeqYS1p5rY,Hinder
0TnOYISbd1XYRBk9myaseg,Pitbull
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton
0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett
6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts
2PaRhxWFaqCUZybJDDoNrf,Jana Kramer
13ccXrK7AmXb4TddMkE7jy,Everything But The Girl
7oHzn7edwmrYClrPRINkbn,Johnny Gill
2lxX1ivRYp26soIavdG9bX,The Yardbirds
1BJ353RSiXzi2N8oaoNqUW,Jefferson
01hRNr3yF5bYnPq4wZ88iI,Tommy James & The Shondells
5ndkK3dpZLKtBklKjxNQwT,B.o.B
6rM7lWz000LXcXvCLFZAwD,Tommy Boyce & Bobby Hart
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty
3Gm5F95VdRxW3mqCn8RPBJ,Aminé
3mOiEPe870jJrahcf2TPYZ,Little Willie John
1CYsQCypByMVgnv17qsSbQ,"Crosby, Stills, Nash & Young"
3ap1NzHNV9QA1x1V6z3gSe,Gene Pitney
479Yp6DvyXoIaCssAxB4QR,Murray Head
21gGD9dUby5ls0belA1wqZ,H-Town
6UfoTQXaV3DuqtDVjZIxwZ,Cheryl Lynn
17jHTblN6WXR5MRIid1zay,Made famous by Ke$ha
7Js6Lde8thlIHXggv2SCBz,Europe
0tOyrwtpSvttpZ04mI2Fb4,Giuffria
6nKqt1nbSBEq3iUXD1Xgz8,Petula Clark
30e8DmahrEamvLbFRPdWmk,Justin Moore
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
7BFr36uI1dzJyo6tpa5Ued,The Chi-Lites
0z5DFXmhT4ZNzWElsM7V89,Erasure
3tkZ5S6yPSkEQZV6wXqHGl,Bob Fisher
530Sdm7eqqzWBdDmILMgnu,Robert Palmer
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply
64KEffDW9EtZ1y2vBYgq8T,Marshmello
1hXjTjJzZTXDZ75AclOo6N,Sammy Hagar
5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas
4e4HSlRxKSMGJDI0GiipBq,The Timetones
7gi3jmwpUpNWdswT8eEprF,Conway Twitty
0JsqVmLRr231YQ5D3q7nmj,Mark Abramson
2eFkm34OMSYRUwP4RAtXaT,David Soul
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers
02Xpf8IlAGeelWAQZP33kQ,Boy Meets Girl
52uMkSFt2RVO6XxTEt5VeW,Gene Chandler
5BmXbfqAgfkuTkPlVQDKOW,David Gates
0ECwFtbIWEVNwjlrfc6xoL,Eagles
6evKD5JWJON3qPBJtUEmtY,G-Unit
7tYKF4w9nC0nq9CsPZTHyP,SZA
3roTXlM55UC6rmk0dm2wpj,Suave'
0UpuH5U4nZ3UGGUJi0Zfbp,Blue Swede
1Ek3VdZ8EPmcvgRIqnHlrF,Björn Skifs
5GtMEZEeFFsuHY8ad4kOxv,Seal
2NdeV5rLm47xAvogXrYhJX,Ciara
55Pp4Ns5VfTSFsBraW7MQy,Skee-Lo
4L1z1IcfK7lbqx8izGHaw5,Juice Newton
718COspgdWOnwOFpJHRZHS,Luke Combs
3vkhZMoCdp5lBgrk9l2nCL,El Chicano
0NKDgy9j66h3DLnN8qu1bB,Eurythmics
5MspMQqdVbdwP6ax3GXqum,Annie Lennox
7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart
6GI52t8N5F02MxU0g5U69P,Santana
1XXDpHuXEOhNiC0rIrMfr9,Jimmy Gilmer & The Fireballs
304senzcXGpWqcpssNpmXJ,Brian Auger
64mmVwEeYtiiheLlRhTMuU,Brian Auger & The Trinity
5rkVyNGXEgeUqKkB5ccK83,Ashanti
0g3EsNvUCwgpsdkAiIC50W,Bettye Swann
2qQeKHrQJHLLbvDAOSO874,Winger
0m04NLVsIfjqZMBfw7vTf4,The Salsoul Orchestra
5E0lNHVTNdbK9pcUmQm1S1,Planet Soul
3UbyYnvNIT5DFXU4WgiGpP,Whitesnake
2VIoWte1HPDbZ2WqHd2La7,The Turtles
3cniTumSiUysiPWXapGx1i,Cutting Crew
7wJ9NwdRWtN92NunmXuwBk,Orchestral Manoeuvres In The Dark
7FAkzV0YOw0EIXFhmY4RE3,Jermaine Stewart
5DG3ZUxWmaQySIbGHdq03J,James Ray
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding
6hmgj6NBV3x2zsEqQVsGdd,Dino Martinić
5Tpj3RNxwErZAQSuQA5s8j,Yecate
6loBF9iQdE11WSX29fNKqY,Howard Jones
7290H8m1Dwt8G7jm1y9CQx,Chris Isaak
6hpEpmvfhm26T0Mc8x65ox,Bo Donaldson & The Heywoods
5eAWCfyUhZtHHtBdNk56l1,System Of A Down
7krx6UBDKLwE0q3s3fesqF,C & C Music Factory
08MVPakTEdRJimQNV61NFR,Freedom Williams
6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind
6w7j5wQ5AI5OQYlcM15s2L,Extreme
3iJJTRhNgyghT6lXb260jD,Spider
4tIQ6BeFRvYApoAyJmaeVC,Donna Fargo
7EQ0qTo7fWT7DPxmxtSYEc,Bastille
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits
7J7YRBSoiXpdTmcbkKZL2C,The Honeydrippers
6dTCMsjfH2odCFlNb36SCG,Delaney & Bonnie
0h9smro0z3HqUbD94jotU8,Smokey Robinson
3TVXtAsR1Inumwj472S9r4,Drake
6uvq6FeVsmhOWfJHxVNeBL,Faron Young
72VzFto8DYvKHocaHYNWSi,Hot Chocolate
3ipn9JLAPI5GUEo4y4jcoi,Ludacris
2gsggkzM5R49q6jpPvazou,Jessie J
3pbKylceBTiUa0fZk4J4sJ,Robert John
6YHEMoNPbcheiWS2haGzkn,Michael Bolton
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony
22Zqu1yyebVnbve8FxbJ2g,Rednex
3R6c2tWDBeYB1GncjLMn9n,Candlebox
78SHxLdtysAXgywQ4vE0Oa,Bush
68sMSV8NvbARSYCmFzzSpQ,Lisa Keith
3r17AfJCCUqC9Lf0OAc73G,Fergie
085pc2PYOi8bGKj0PNjekA,will.i.am
59luKpdal8UwxcuLJNoKwS,Scritti Politti
502FY8XQYRxClWgolQ3Hf2,Lynn Anderson
601893mmW5hl1FBOykWZHG,Deborah Cox
1RyvyyTE3xzB2ZywiAwp0i,Future
7ohSq6OUvkH1hkslgXfGMi,The Deele
4XwKU420OWVk38vz1KvH3M,Aaron Tippin
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez
0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren
52o9SO5Qt09Vr9bDCbTbmu,Charlene
4Zf0pLGYwNB86Y97kisvkn,Debbie Reynolds
4apX9tIeHb85yPyy4F6FJG,Wild Cherry
4XDxFeclKBCFPb30yQlRUH,Immature
78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy
17Q9sCBpIyS6yM2YyaI6R4,Lords Of The Underground
1aSIXmBKKrEVIbGLwhedIe,Chely Wright
5fikk4h5qbEebqK2Fc6e48,En Vogue
4M6Z1wubeKtwPqbjJygTOc,Shontelle
3q8tRS0hCMVCylgKAoA0ya,Stacey Q
1C4kZs9XyNnm9HWFng6ZFH,Justin Hayward
396Kh0m4wGUvcMUULw71yi,Zapp
69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band
7IfculRW2WXyzNQ8djX8WX,Erykah Badu
6bOYtKnpLPQSfMpS2ilotK,Bobby Vinton
4xcYVPssil6vbG6tq3W43S,Don Gibson
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon
6IRouO5mvvfcyxtPDKMYFN,Foreigner
0MHgLfmQdutffmvWe5XBTN,Burl Ives
57bUPid8xztkieZfS7OlEV,The Supremes
4DToQR3aKrHQSSRzSz8Nzt,The Hives
7HkdQ0gt53LP4zmHsL0nap,Ella Mai
6nVcHLIgY5pE2YCl8ubca1,Jhayco
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin
4q3ewBCX7sLwd24euuV69X,Bad Bunny
2yaixhgm3yXxjhJAH8SZy3,Freddie Jackson
6eKWqnckwdIlSnjaYgIyxv,Eli Young Band
2jirMwr4cHJzjtx8vDX5IO,Marilyn McCoo
090k1Fxa70NDQvkXmQBUfW,Billy Davis Jr.
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood
6zvltSMSFDRsPDs8IneC1A,Blue County
2O0Hw1WSMbskB5tD9aWah3,The Stylistics
5a2EaR3hamoenG9rDuVn8j,Prince
0roeI3yPusDWwWRzAqTopw,Jesus Jones
1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus
2iEvnFsWxR0Syqu2JNopAd,Smash Mouth
19eLuQmk9aCobbVDHc6eek,Louis Armstrong
2wh5Qu35PjDbJBqAv65RGa,Klymaxx
2I1bnmb9VQEQGKHxvr0gSf,Da Brat
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes
4Se104PDIxemxBgtWynyIq,Billy 'Crash' Craddock
05oH07COxkXKIMt6mIPRee,Brandy
2IvkS5MXK0vPGnwyJsrEyV,Eric Church
1TJbmc7jTpw78GKCiMpvDh,Blue October
7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister
1VDurPMbOKrNU8mcMP4X1P,Jermaine Jackson
05RZIdfz59ZW2FvFuwnmNK,K-Ci & JoJo
5l6cEOynnkfX7PS7zCMRU0,Franke & The Knockouts
0vqkz1b2qBkoYrGMj2CUWq,Bobby Womack
3fyhhXHbGVLuSHFk2SYx4I,Popp Hunna
0mFoqJiNDtYntypvy6roGR,William Bell
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin
3iBuBivHItWMpdiVmLT0uB,The Sandpipers
7xojBGlLd0SGscMIL31gdV,Voices of Theory
1bBZcz4jP7CoPlqpCFh4gz,Johnny Horton
1QowGx6fhL4qXLzBgRZISj,"Roselli, Jimmy"
21E3waRsmPlU7jZsS13rcj,Ne-Yo
37W8SKV5Vc8lcGtdyWCA5m,Gary Allan
1FqqOl9itIUpXr4jZPIVoT,The Drifters
3gdIwZY6Q3RXhDteYr4ZvC,Sophie B. Hawkins
0Xi59sEw38vRvwleSAVqoo,Marty Robbins
1SQRv42e4PjEYfPhS0Tk9E,The Kinks
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow
1255GTUKNCLCTvH9ctD4cT,Dru Hill
4kYSro6naA4h99UJvo89HB,Cardi B
1Qw8MHpjYxm9Xf0O1ZfPiX,Gary U.S. Bonds
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.
1VQ7baxc9Okx2YuRnpKMMR,Raydio
7s2L0cftC6UBVVxADuyfwS,Joe South
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac
092AotSuuUXotTqVVWpDuI,The Intrigues
1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny
45OBxXLz8nWOcdHZG6jpG3,The Shields
02zGgCB9SiSPeDYMfwPJXK,Godley & Creme
4KCnuZQWRl9FEwAcduZhP9,Sue Thompson
4KpcNmVL8B16qaOfqTjDc0,Mikaila
1gdaEBrH99AfhsiQNbaSBp,Z.Z. Hill
29kkCKKGXheHuoO829FxWK,Boston
08kLJJHCIH3KZGk4FZmWSK,The Chantels
6V03b3Y36lolYP2orXn8mV,98º
1BMb6sQJVkmUyCuodmRs2g,Oleta Adams
78n9nsu9Z5URFwrV32Wokk,THE SPORTS
18jZvCsW1PJ4FDQ5gEXuKp,Debbie Gibson
49e4v89VmlDcFCMyDv9wQ9,Dean Martin
6MF9fzBmfXghAz953czmBC,Taio Cruz
10rzK0sLCXsUlDhl8ed0MV,Blackfoot
4vpDg7Y7fU982Ds30zawDA,The Band
0fgtHVpOPfXb07S8Jx443z,Player
2Nhw6Bzkf9AsZQbOQ3nP5e,Flash Cadillac & The Continental Kids
2qgvmDsc4jrqbAbjq1HGM2,Rodney Atkins
3qtcbDvdIgQOXkPbtRvBaQ,The Kingston Trio
0w7HLMvZOHatWVbAKee1zF,Redbone
0ekbDNE2eOq8QiaXM34wer,Howie Day
0PFtn5NtBbbUNbU9EAmIWF,TOTO
3PF1KBeHYb14yKgsiE693V,Little Anthony & The Imperials
2nvKpWcP8etYTq4JrRiUiy,Cliff Richard
3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects
0DxeaLnv6SyYk2DOqkLO8c,MAGIC!
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto
1SWGyp2nxNSyQkRX1eqoUp,DJ Kool
6ycoXr0Ayd89vFUT6BOiWo,Herbie Mann
2Gop8SbSVt5SaJzuaRFa7D,Gloria Estefan And Miami Sound Machine
7CG3fjmCcZHXOnxYrpgE6W,The String-A-Longs
3zk5lgbVEre0rKRBqiKt0T,Feargal Sharkey
2JqijdV9jIJWxfgZJ5ZsEk,Lo-Key?
5IcGbIAgdns0R5EJKHMjCQ,LOCASH
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea
7JSIM5U7TZym5M3Q1AFG80,The Orlons
5RYGq9WQK5OZZtOWFsz46y,McGuinness Flint
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight
4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age
5nGIFgo0shDenQYSE0Sn7c,Evanescence
568ZhdwyaiCyOGJRtNYhWf,Deep Purple
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn
2sgNhTq9930KEF9Hy6xcmR,Sam Salter
1MAzauDIpGIacm1p6x2zQe,Deon Jackson
120j6GjMpmMWO7hQDo4Lfx,Ta Mara & The Seen
3EhbVgyfGd7HkpsagwL9GS,Alice Cooper
7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle
3S34Unhn5yRcaH5K9aU5Et,Candi Staton
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's
3mIj9lX2MWuHmhNCA7LSCW,The 1975
33W24YuaMUEk85MwRX6cRs,Paper Lace
